step,design:pTM,design:global_pLDDT,design:hydrophobic,design:state_energy,system_energy
334,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
335,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
336,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
337,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
338,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
339,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
340,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
341,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
342,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
343,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
344,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
345,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
346,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
347,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
348,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
349,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
350,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
351,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
352,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
353,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
354,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
355,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
356,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
357,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
358,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
359,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
360,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
361,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
362,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
363,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
364,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
365,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
366,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
367,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
368,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
369,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
370,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
371,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
372,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
373,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
374,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
375,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
376,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
377,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
378,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
379,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
380,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
381,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
382,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
383,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
384,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
385,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
386,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
387,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
388,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
389,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
390,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
391,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
392,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
393,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
394,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
395,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
396,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
397,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
398,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
399,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
400,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
401,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
402,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
403,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
404,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
405,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
406,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
407,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
408,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
409,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
410,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
411,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
412,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
413,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
414,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
415,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
416,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
417,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
418,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
419,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
420,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
421,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
422,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
423,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
424,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
425,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
426,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
427,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
428,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
429,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
430,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
431,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
432,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
433,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
434,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
435,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
436,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
437,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
438,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
439,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
440,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
441,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
442,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
443,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
444,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
445,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
446,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
447,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
448,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
449,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
450,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
451,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
452,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
453,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
454,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
455,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
456,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
457,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
458,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
459,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
460,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
461,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
462,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
463,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
464,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
465,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
466,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
467,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
468,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
469,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
470,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
471,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
472,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
473,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
474,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
475,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
476,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
477,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
478,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
479,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
480,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
481,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
482,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
483,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
484,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
485,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
486,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
487,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
488,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
489,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
490,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
491,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
492,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
493,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
494,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
495,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
496,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
497,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
498,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
499,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
500,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
501,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
502,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
503,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
504,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
505,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
506,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
507,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
508,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
509,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
510,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
511,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
512,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
513,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
514,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
515,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
516,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
517,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
518,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
519,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
520,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
521,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
522,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
523,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
524,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
525,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
526,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
527,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
528,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
529,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
530,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
531,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
532,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
533,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
534,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
535,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
536,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
537,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
538,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
539,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
540,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
541,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
542,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
543,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
544,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
545,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
546,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
547,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
548,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
549,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
550,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
551,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
552,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
553,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
554,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
555,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
556,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
557,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
558,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
559,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
560,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
561,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
562,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
563,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
564,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
565,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
566,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
567,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
568,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
569,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
570,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
571,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
572,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
573,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
574,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
575,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
576,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
577,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
578,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
579,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
580,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
581,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
582,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
583,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
584,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
585,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
586,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
587,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
588,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
589,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
590,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
591,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
592,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
593,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
594,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
595,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
596,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
597,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
598,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
599,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
600,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
601,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
602,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
603,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
604,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
605,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
606,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
607,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
608,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
609,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
610,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
611,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
612,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
613,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
614,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
615,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
616,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
617,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
618,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
619,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
620,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
621,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
622,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
623,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
624,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
625,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
626,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
627,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
628,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
629,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
630,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
631,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
632,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
633,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
634,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
635,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
636,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
637,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
638,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
639,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
640,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
641,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
642,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
643,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
644,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
645,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
646,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
647,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
648,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
649,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
650,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
651,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
652,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
653,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
654,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
655,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
656,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
657,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
658,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
659,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
660,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
661,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
662,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
663,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
664,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
665,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
666,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
667,-0.47762054,-0.7680307,0.26150121065375304,0.06185484,0.06185484
